SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_ANNUITY,EXT_SOURCE_2,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,MOST_RECENT,DAYS_CREDIT_REC,MONTHS_BALANCE,STATUS,SK_ID_PREV,PREV_NAME_CONTRACT_TYPE,AMT_APPLICATION,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,NAME_YIELD_GROUP,PREV_APP_COUNT,PREV_APP_BINS
100892,0,Cash loans,M,N,Y,0,315000.0,312682.5,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-18284,365243,-5406.0,-1795,1,0,0,1,0,0,1,1,FRIDAY,10,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29515.5,0.6727846517483742,,,,,,,,,,,,,,1503659.0,Cash loans,855000.0,FRIDAY,11.0,Y,1.0,XNA,Approved,-357.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,4.0,0-10
100893,0,Cash loans,F,N,Y,0,90000.0,701730.0,Working,Higher education,Married,House / apartment,0.026392,-16419,-3300,-6874.0,-4536,1,1,1,1,1,0,2,2,THURSDAY,14,0,0,0,0,0,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68490.0,0.7511300729625854,6455685.0,Closed,currency 1,-869.0,0.0,0.0,0.0,Credit card,-242.0,More than 250,-869.0,,,1549891.0,Cash loans,135000.0,FRIDAY,14.0,Y,1.0,XNA,Approved,-237.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5.0,XNA,high,7.0,0-10
100894,0,Cash loans,F,N,N,2,214650.0,1442952.0,Working,Higher education,Married,With parents,0.031329,-11916,-2716,-2379.0,-3128,1,1,0,1,0,0,2,2,THURSDAY,14,0,0,0,0,0,0,Security Ministries,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42318.0,0.191031984944388,6289226.0,Closed,currency 1,-749.0,0.0,0.0,0.0,Consumer credit,-169.0,More than 250,-350.0,,,2825235.0,Consumer loans,171544.5,SUNDAY,12.0,Y,1.0,XAP,Approved,-1502.0,Cash through the bank,XAP,New,Computers,POS,XNA,Country-wide,6900.0,Consumer electronics,low_action,1.0,0-10
100895,0,Cash loans,F,N,N,0,135000.0,675000.0,Working,Higher education,Married,House / apartment,0.031329,-16054,-8026,-2992.0,-4389,1,1,1,1,0,0,2,2,THURSDAY,10,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35964.0,0.7180575365896832,,,,,,,,,,,,,,1231341.0,Consumer loans,51705.0,FRIDAY,11.0,Y,1.0,XAP,Approved,-1347.0,Cash through the bank,XAP,Refreshed,Computers,POS,XNA,Country-wide,31.0,Connectivity,middle,3.0,0-10
100896,1,Cash loans,F,N,N,0,112500.0,1006920.0,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13913,-1252,-3481.0,-4344,1,1,1,1,0,0,2,2,WEDNESDAY,19,0,0,0,0,1,1,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44352.0,0.6456536504439443,5885308.0,Active,currency 1,-837.0,0.0,0.0,0.0,Real Estate,-9.0,More than 250,-614.0,-3.0,C,1848052.0,Cash loans,0.0,SUNDAY,11.0,Y,1.0,XNA,Canceled,-327.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,8.0,0-10
100897,0,Cash loans,M,N,Y,0,135000.0,550980.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.006305,-8087,-473,-1722.0,-745,1,1,0,1,0,0,3,3,THURSDAY,4,0,0,0,0,0,0,Self-employed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40221.0,0.0452875868018487,5838978.0,Active,currency 1,-89.0,0.0,0.0,0.0,Credit card,-17.0,76-100,-89.0,0.0,1,1565516.0,Consumer loans,40455.0,SATURDAY,10.0,Y,1.0,XAP,Approved,-362.0,XNA,XAP,Repeater,Computers,POS,XNA,Country-wide,138.0,Consumer electronics,middle,3.0,0-10
100898,0,Cash loans,F,N,Y,0,112500.0,497520.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-22478,365243,-7260.0,-4246,1,0,0,1,0,0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30568.5,0.5639298077729205,5847295.0,Closed,currency 1,-427.0,0.0,0.0,0.0,Consumer credit,-35.0,More than 250,-427.0,,,1952458.0,Consumer loans,145269.0,WEDNESDAY,14.0,Y,1.0,XAP,Approved,-1161.0,Cash through the bank,XAP,New,Furniture,POS,XNA,Country-wide,120.0,Furniture,low_action,1.0,0-10
100899,0,Cash loans,F,N,N,1,67500.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-14164,-750,-7884.0,-3998,1,1,1,1,1,0,2,2,THURSDAY,14,0,0,0,0,0,0,Trade: type 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7195.5,0.4901955297694898,5034936.0,Active,currency 1,-630.0,0.0,0.0,0.0,Credit card,-20.0,226-250,-238.0,,,2248056.0,Consumer loans,15277.5,MONDAY,11.0,Y,1.0,XAP,Approved,-2341.0,Cash through the bank,XAP,New,Mobile,POS,XNA,Stone,30.0,Connectivity,high,1.0,0-10
100900,0,Cash loans,F,N,Y,0,67500.0,103855.5,Working,Higher education,Married,House / apartment,0.019101,-17254,-796,-10541.0,-741,1,1,0,1,1,0,2,2,THURSDAY,15,0,0,0,0,1,1,Transport: type 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8037.0,0.6309536110678217,6023751.0,Active,currency 1,-327.0,0.0,0.0,0.0,Consumer credit,-11.0,More than 250,-325.0,,,1593891.0,Consumer loans,58041.0,SATURDAY,13.0,Y,1.0,XAP,Unused offer,-327.0,Cash through the bank,CLIENT,Repeater,Consumer Electronics,XNA,XNA,Regional / Local,80.0,Consumer electronics,XNA,3.0,0-10
100901,0,Cash loans,F,N,Y,1,81000.0,76500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0.028663,-15463,-687,-2238.0,-4023,1,1,1,1,1,0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Trade: type 7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7582.5,0.2259824242423737,,,,,,,,,,,,,,1392825.0,Consumer loans,129838.5,FRIDAY,7.0,Y,1.0,XAP,Approved,-551.0,Cash through the bank,XAP,Refreshed,Consumer Electronics,POS,XNA,Country-wide,100.0,Consumer electronics,middle,2.0,0-10
100902,1,Cash loans,F,N,Y,0,117000.0,770292.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.0196889999999999,-21838,365243,-12041.0,-510,1,0,0,1,0,0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32764.5,0.5418295081062608,6697451.0,Active,currency 1,-335.0,0.0,0.0,0.0,Credit card,-10.0,26-50,-30.0,0.0,X,2260114.0,Consumer loans,191655.0,WEDNESDAY,13.0,Y,1.0,XAP,Approved,-42.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Regional / Local,150.0,Consumer electronics,low_normal,3.0,0-10
100903,0,Cash loans,F,N,Y,1,135000.0,574785.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17432,-3797,-4570.0,-907,1,1,0,1,1,0,2,2,TUESDAY,13,0,0,0,0,0,0,Medicine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22023.0,0.7152556429027231,5524013.0,Active,currency 1,-635.0,0.0,0.0,0.0,Credit card,-33.0,More than 250,-635.0,,,1491498.0,Cash loans,0.0,THURSDAY,11.0,Y,1.0,XNA,Canceled,-236.0,XNA,XAP,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,2.0,0-10
100904,0,Cash loans,F,N,Y,1,45000.0,348264.0,Working,Secondary / secondary special,Married,House / apartment,0.00712,-17876,-344,-10499.0,-1408,1,1,1,1,1,0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19575.0,0.6280056574834042,5582105.0,Active,currency 1,-2739.0,0.0,0.0,0.0,Consumer credit,-17.0,More than 250,-348.0,,,2164914.0,Cash loans,135000.0,TUESDAY,13.0,Y,1.0,XNA,Approved,-688.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3.0,XNA,middle,4.0,0-10
100905,0,Revolving loans,F,N,Y,0,252000.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-13291,-143,-4624.0,-1502,1,1,0,1,0,0,3,3,FRIDAY,12,0,0,0,0,1,1,Trade: type 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000.0,0.5708485084212848,5486382.0,Active,currency 1,-1042.0,0.0,0.0,0.0,Credit card,-2.0,More than 250,-261.0,,,2443792.0,Revolving loans,180000.0,SATURDAY,11.0,Y,1.0,XAP,Refused,-223.0,XNA,HC,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1.0,XNA,XNA,3.0,0-10
100906,0,Cash loans,F,N,N,0,337500.0,814041.0,Working,Secondary / secondary special,Married,House / apartment,0.072508,-15113,-1076,-9240.0,-4311,1,1,0,1,0,0,1,1,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23931.0,0.7260923538227417,5227431.0,Active,currency 1,-2038.0,0.0,0.0,0.0,Credit card,-72.0,More than 250,-2038.0,,,1788502.0,Cash loans,0.0,MONDAY,18.0,Y,1.0,XNA,Canceled,-8.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,6.0,0-10
100907,0,Cash loans,F,Y,N,2,81000.0,490536.0,Working,Secondary / secondary special,Married,House / apartment,0.006296,-16309,-3725,-1132.0,-4071,1,1,1,1,0,0,3,3,MONDAY,14,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23989.5,0.5371084147588701,5522731.0,Closed,currency 1,-1026.0,0.0,0.0,0.0,Consumer credit,-660.0,More than 250,-1026.0,,,1698140.0,Cash loans,135000.0,WEDNESDAY,12.0,Y,1.0,XNA,Approved,-180.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Country-wide,792.0,Consumer electronics,low_normal,3.0,0-10
100908,0,Cash loans,F,N,Y,0,225000.0,781920.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.003069,-17523,-2207,-5836.0,-1087,1,1,0,1,0,0,3,3,WEDNESDAY,10,0,0,0,0,1,1,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28215.0,0.3471492255894252,5470241.0,Closed,currency 1,-1414.0,0.0,0.0,0.0,Consumer credit,-1235.0,More than 250,-1414.0,,,2497165.0,Cash loans,675000.0,MONDAY,12.0,Y,1.0,XNA,Approved,-177.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_normal,8.0,0-10
100909,0,Cash loans,F,N,Y,0,135000.0,229500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.026392,-20193,365243,-3347.0,-3726,1,0,0,1,0,0,2,2,THURSDAY,14,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26086.5,0.7292384228814365,,,,,,,,,,,,,,1889020.0,Cash loans,0.0,WEDNESDAY,16.0,Y,1.0,XNA,Canceled,-393.0,XNA,XAP,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,6.0,0-10
100911,0,Revolving loans,M,N,N,0,360000.0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-8604,-594,-4883.0,-1263,1,1,0,1,1,0,1,1,FRIDAY,17,0,0,0,0,0,0,Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500.0,0.7314949710461909,6522438.0,Active,currency 1,-262.0,0.0,0.0,0.0,Consumer credit,-27.0,151-175,-172.0,,,1438385.0,Consumer loans,121450.5,FRIDAY,20.0,Y,1.0,XAP,Approved,-387.0,Cash through the bank,XAP,Repeater,Audio/Video,POS,XNA,Country-wide,500.0,Consumer electronics,middle,5.0,0-10
100912,0,Cash loans,M,N,Y,2,225000.0,254700.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-10582,-2136,-2766.0,-149,1,1,0,1,0,0,1,1,SATURDAY,16,0,1,1,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16276.5,0.2966041442194849,5889112.0,Active,currency 1,-115.0,0.0,0.0,0.0,Real Estate,-15.0,101-125,-115.0,0.0,0,2384387.0,Consumer loans,224955.0,WEDNESDAY,11.0,Y,1.0,XAP,Approved,-10.0,Cash through the bank,XAP,Repeater,Mobile,POS,XNA,Country-wide,18.0,Connectivity,high,11.0,11-20
100914,0,Cash loans,M,Y,Y,0,337500.0,900000.0,Commercial associate,Higher education,Married,House / apartment,0.0228,-21910,-4800,-216.0,-5070,1,1,0,1,0,0,2,2,THURSDAY,10,0,0,0,0,0,0,Industry: type 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26446.5,0.7200630872347907,,,,,,,,,,,,,,2671546.0,Cash loans,900000.0,WEDNESDAY,10.0,Y,1.0,XNA,Approved,-505.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,1.0,0-10
100915,0,Cash loans,F,N,Y,1,63000.0,284400.0,State servant,Secondary / secondary special,Married,House / apartment,0.00963,-10548,-215,-20.0,-1419,1,1,0,1,0,0,2,2,MONDAY,10,0,0,0,0,1,1,Postal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18513.0,0.5339862879667728,5722930.0,Active,currency 1,-362.0,49.0,0.0,409.5,Credit card,-48.0,More than 250,-362.0,,,1466378.0,Consumer loans,53901.0,SATURDAY,18.0,Y,1.0,XAP,Approved,-457.0,Cash through the bank,XAP,New,Mobile,POS,XNA,Country-wide,35.0,Connectivity,high,1.0,0-10
100916,0,Cash loans,F,N,Y,1,180000.0,403330.5,State servant,Higher education,Civil marriage,House / apartment,0.010276,-9927,-1492,-9927.0,-1312,1,1,0,1,0,0,2,2,SATURDAY,13,0,0,0,1,1,0,School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19746.0,0.7244366045084587,5579383.0,Active,currency 1,-159.0,0.0,0.0,0.0,Consumer credit,-18.0,151-175,-155.0,0.0,0,2787249.0,Cash loans,0.0,TUESDAY,13.0,Y,1.0,XNA,Canceled,-95.0,XNA,XAP,Repeater,XNA,XNA,XNA,Contact center,-1.0,XNA,XNA,3.0,0-10
100917,0,Cash loans,F,N,Y,0,108000.0,760225.5,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-15317,-2258,-3165.0,-4371,1,1,0,1,0,0,2,2,TUESDAY,8,0,0,0,0,0,0,Trade: type 7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30280.5,0.0362202279998554,6199979.0,Active,currency 1,-348.0,0.0,0.0,0.0,Consumer credit,-38.0,More than 250,-348.0,,,1997052.0,Cash loans,0.0,FRIDAY,9.0,Y,1.0,XNA,Canceled,-18.0,XNA,XAP,Repeater,XNA,XNA,XNA,Contact center,-1.0,XNA,XNA,9.0,0-10
100919,0,Cash loans,F,N,N,0,48600.0,229500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-23039,365243,-3919.0,-6037,1,0,0,1,0,0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16101.0,0.3265065813118427,6084936.0,Closed,currency 1,-2861.0,0.0,0.0,0.0,Consumer credit,-416.0,More than 250,-937.0,,,1777877.0,Cash loans,67500.0,FRIDAY,9.0,Y,1.0,XNA,Approved,-241.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,low_normal,11.0,11-20
100920,0,Cash loans,M,Y,Y,3,112500.0,832500.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13765,-1806,-8001.0,-4701,1,1,1,1,1,0,2,2,FRIDAY,10,0,0,0,0,0,0,Transport: type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24471.0,0.5789341567637026,5452696.0,Active,currency 1,-840.0,0.0,0.0,0.0,Consumer credit,-11.0,More than 250,-840.0,0.0,C,1671597.0,Consumer loans,26010.0,MONDAY,15.0,Y,1.0,XAP,Approved,-193.0,Cash through the bank,XAP,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,40.0,Connectivity,low_normal,9.0,0-10
100921,0,Cash loans,F,N,N,0,112500.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392,-16860,-711,-2998.0,-401,1,1,0,1,1,0,2,2,SATURDAY,10,0,0,0,0,0,0,Government,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24246.0,0.4503300257468281,6790255.0,Active,currency 1,-444.0,0.0,0.0,0.0,Consumer credit,-6.0,51-75,-54.0,0.0,C,1449373.0,Cash loans,103500.0,TUESDAY,11.0,Y,1.0,XNA,Approved,-725.0,Cash through the bank,XAP,Refreshed,XNA,Cash,x-sell,Credit and cash offices,0.0,XNA,middle,2.0,0-10
100922,0,Cash loans,F,N,Y,0,90000.0,238500.0,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,0.015221,-21738,365243,-9237.0,-4983,1,0,0,1,0,0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16726.5,0.1680733610395089,5257920.0,Closed,currency 1,-2285.0,0.0,0.0,0.0,Consumer credit,-728.0,More than 250,-2285.0,,,2110141.0,Cash loans,247500.0,TUESDAY,10.0,Y,1.0,XNA,Approved,-644.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,middle,2.0,0-10
100923,0,Cash loans,F,Y,Y,2,270000.0,284256.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007114,-12333,-502,-2571.0,-3232,1,1,0,1,1,0,2,2,THURSDAY,10,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30289.5,0.2651072007852093,5550466.0,Active,currency 1,-338.0,0.0,0.0,0.0,Consumer credit,-8.0,More than 250,-290.0,,,1552112.0,Consumer loans,98325.0,SUNDAY,16.0,Y,1.0,XAP,Refused,-291.0,Cash through the bank,HC,Repeater,Computers,XNA,XNA,Country-wide,30.0,Connectivity,XNA,11.0,11-20
100924,0,Cash loans,M,N,Y,0,202500.0,1317357.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14897,-1064,-2551.0,-2978,1,1,0,1,0,0,3,3,SUNDAY,14,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52375.5,0.4140283052400147,5689647.0,Active,currency 1,-901.0,0.0,0.0,0.0,Credit card,-18.0,More than 250,-901.0,,,2762812.0,Cash loans,270000.0,FRIDAY,12.0,Y,1.0,XNA,Approved,-702.0,Cash through the bank,XAP,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1.0,XNA,high,4.0,0-10
100925,0,Cash loans,F,N,N,0,99000.0,1288350.0,State servant,Secondary / secondary special,Married,House / apartment,0.015221,-11726,-1643,-2172.0,-4052,1,1,0,1,1,0,2,2,SATURDAY,15,0,0,0,0,0,0,Kindergarten,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37669.5,0.5984061624984469,5094477.0,Closed,currency 1,-1600.0,0.0,0.0,0.0,Consumer credit,-1412.0,More than 250,-1600.0,,,2134350.0,Consumer loans,129582.0,FRIDAY,18.0,Y,1.0,XAP,Approved,-695.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Country-wide,3303.0,Consumer electronics,low_normal,4.0,0-10
100926,0,Cash loans,F,N,N,0,90000.0,364896.0,Working,Secondary / secondary special,Separated,House / apartment,0.009334,-15300,-4700,-3895.0,-1184,1,1,1,1,1,1,2,2,TUESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16069.5,0.229838023599698,5050848.0,Closed,currency 1,-1780.0,0.0,0.0,0.0,Consumer credit,-1473.0,More than 250,-1780.0,0.0,C,1107892.0,Consumer loans,158481.0,FRIDAY,17.0,Y,1.0,XAP,Approved,-343.0,Cash through the bank,XAP,Repeater,Computers,POS,XNA,Regional / Local,30.0,Consumer electronics,middle,4.0,0-10
100927,0,Cash loans,F,N,Y,0,135000.0,1350000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16797,-868,-7039.0,-336,1,1,1,1,1,0,2,2,TUESDAY,8,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58828.5,0.7945230550364961,5441466.0,Active,currency 1,-111.0,0.0,0.0,0.0,Consumer credit,-44.0,101-125,-111.0,,,2310893.0,Consumer loans,112707.0,TUESDAY,9.0,Y,1.0,XAP,Approved,-1169.0,Cash through the bank,XAP,Refreshed,Computers,POS,XNA,Country-wide,1000.0,Consumer electronics,low_normal,3.0,0-10
100928,0,Cash loans,M,Y,Y,1,112500.0,95940.0,Working,Higher education,Married,House / apartment,0.008625,-14238,-3386,-8242.0,-5044,1,1,1,1,1,0,2,2,SATURDAY,11,0,0,0,0,0,0,Postal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9616.5,0.5161290943410495,5374214.0,Active,currency 1,-617.0,0.0,0.0,0.0,Consumer credit,-18.0,126-150,-149.0,,,1515610.0,Cash loans,180000.0,THURSDAY,12.0,Y,1.0,XNA,Approved,-1066.0,Cash through the bank,XAP,New,XNA,Cash,walk-in,Country-wide,32.0,Connectivity,high,1.0,0-10
100929,0,Cash loans,F,N,Y,0,81000.0,517500.0,Working,Secondary / secondary special,Married,House / apartment,0.00823,-16037,-3021,-8206.0,-4166,1,1,1,1,0,0,2,2,SATURDAY,12,0,0,0,0,0,0,Kindergarten,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25024.5,0.532859697703305,5374698.0,Active,currency 1,-1006.0,0.0,0.0,0.0,Credit card,-8.0,More than 250,-1006.0,,,2296299.0,Cash loans,0.0,MONDAY,11.0,Y,1.0,XNA,Refused,-173.0,XNA,HC,Repeater,XNA,XNA,XNA,Credit and cash offices,-1.0,XNA,XNA,7.0,0-10
100930,0,Cash loans,F,N,Y,2,135000.0,607050.0,Commercial associate,Higher education,Married,House / apartment,0.00702,-14774,-791,-1659.0,-2985,1,1,0,1,0,0,2,2,FRIDAY,16,0,0,0,0,0,0,Services,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36279.0,0.5272546507356578,6467178.0,Closed,currency 1,-1905.0,0.0,0.0,0.0,Consumer credit,-1290.0,More than 250,-1905.0,,,2056131.0,Consumer loans,168750.0,MONDAY,17.0,Y,1.0,XAP,Approved,-179.0,Cash through the bank,XAP,Repeater,Furniture,POS,XNA,Regional / Local,1000.0,Furniture,low_normal,3.0,0-10
100932,0,Cash loans,F,N,Y,0,202500.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-18013,-2010,-425.0,-1490,1,1,0,1,0,0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20668.5,0.5080102001926463,5587305.0,Active,currency 1,-648.0,0.0,0.0,0.0,Credit card,-24.0,226-250,-248.0,,,2228736.0,Consumer loans,39811.5,FRIDAY,12.0,Y,1.0,XAP,Approved,-1452.0,Cash through the bank,XAP,Refreshed,Photo / Cinema Equipment,POS,XNA,Country-wide,2000.0,Consumer electronics,low_normal,1.0,0-10
100933,0,Cash loans,F,Y,Y,0,112500.0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.005084,-14259,-1858,-5428.0,-4897,1,1,1,1,0,0,2,2,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9297.0,0.7531927408923665,,,,,,,,,,,,,,1444443.0,Consumer loans,114701.4,SUNDAY,17.0,Y,1.0,XAP,Approved,-216.0,Cash through the bank,XAP,Repeater,Consumer Electronics,POS,XNA,Stone,150.0,Consumer electronics,middle,9.0,0-10
